scenario,axis,parallel,flow_kib,per_source_mib,variant,weights,seed,traffic_sha256,sim_sha256,primary_metric,primary_us,returncode,config_ok,command,completed,unique_completed,expected_flows,all_flows_completed,mean_fct_us,p50_fct_us,p95_fct_us,p99_fct_us,p999_fct_us,max_fct_us,main_completed,main_mean_fct_us,main_p99_fct_us,main_max_fct_us,ecmp_background_completed,ecmp_background_mean_fct_us,ecmp_background_p99_fct_us,ecmp_background_max_fct_us,mixed_labels_ok,RoceDiag.acks,RoceDiag.nacks,RoceDiag.nacks_ooo,RoceDiag.nacks_trim,RoceDiag.nacks_loss,RoceDiag.rtos,RoceDiag.ecn_echo_acks,RoceDiag.duplicate_acks,RoceDiag.duplicate_inflate_suppressed,RoceDiag.feedback_acks,RoceDiag.feedback_nacks,RoceDiag.feedback_messages_total,RoceDiag.feedback_zero_bits,RoceDiag.netaware_ev_skips,RoceDiag.netaware_bitmap_fallbacks,RoceDiag.stor_selected_good,RoceDiag.stor_selected_degraded,RoceDiag.stor_selected_bad,RoceDiag.stor_selected_avoid,BoundedRecoveryDiag.inflight_final,BoundedRecoveryDiag.unique_acks,BoundedRecoveryDiag.recovery_inflight_final_bytes,BoundedRecoveryDiag.recovery_inflight_max_bytes,BoundedRecoveryDiag.stale_attempt_nacks,BoundedRecoveryDiag.duplicate_failure_nacks,BoundedRecoveryDiag.duplicate_confirmations_suppressed,BoundedRecoveryDiag.acked_revival_rejected,BoundedRecoveryDiag.attempt_wraps,BoundedRecoveryDiag.exact_trim_recoveries,BoundedRecoveryDiag.sack_loss_recoveries,RepsLikeDiag.random_sends,RepsLikeDiag.cached_sends,RepsLikeDiag.cache_hit_ratio,RepsLikeDiag.clean_ack_cached,RepsLikeDiag.ecn_ack_discarded,RepsLikeDiag.buffer_occupancy_samples,MrcDiag.ecn_cooldown_events,MrcDiag.ecn_cooling_events,MrcDiag.trim_events,MrcDiag.rto_fail_events,MrcDiag.trim_cooling_events,MrcDiag.nack_ooo_ignored_for_failure,MrcDiag.nack_ooo_ignored_for_state,MrcDiag.nack_loss_fail_events,MrcDiag.loss_fail_events,MrcDiag.nack_unknown_ignored_for_failure,MrcDiag.feedback_exact_ev_events,MrcDiag.feedback_sequence_fallback_events,MrcDiag.feedback_physical_fallback_events,MrcDiag.feedback_cumulative_mismatch_events,MrcDiag.failure_backup_promotions,MrcDiag.forced_cooling_use,MrcDiag.forced_cooling_earliest_use,MrcDiag.forced_cooling_round_robin_use,MrcDiag.cycle_cooling_events,MrcDiag.cycle_cooling_expiries,MrcDiag.cooling_skip_selection_sum,MrcDiag.cooling_skip_selection_events,MrcDiag.duplicate_feedback_ignored,MrcDiag.cwnd_scaled_feedback_events,MrcDiag.cwnd_scaled_duplicate_feedback_ignored,MrcDiag.cooling_skip_selection_avg,MrcDiag.probe_events,MrcDiag.probe_success_events,MrcDiag.probe_fail_events,MrcDiag.backup_replacement_events,MrcDiag.backup_replacement_diff_physical,MrcDiag.retx_original_physical,MrcDiag.retx_different_physical,MrcDiag.retx_same_physical_new_ev,MrcDiag.retx_different_physical_new_ev,MrcDiag.retx_unknown_original,MrcDiag.retx_fallback_events,MrcDiag.state_samples,MrcDiag.active_avg,MrcDiag.backup_avg,MrcDiag.cooling_avg,MrcDiag.failed_avg,MrcDiag.active_physical_avg,MrcDiag.cooling_physical_avg,MrcDiag.failed_physical_avg,MrcDiag.active_max,MrcDiag.backup_max,MrcDiag.cooling_max,MrcDiag.failed_max,MrcDiag.active_physical_max,MrcDiag.cooling_physical_max,MrcDiag.failed_physical_max,MrcDiag.unused_final,MrcDiag.active_final,MrcDiag.cooling_final,MrcDiag.failed_final,MrcDiag.probing_final,MrcDiag.unused_physical_final,MrcDiag.active_physical_final,MrcDiag.cooling_physical_final,MrcDiag.failed_physical_final,MrcDiag.probing_physical_final,MrcDiag.backup_remaining_final,PathSelectDiag.selected_total,PathSelectDiag.unique_evs,PathSelectDiag.unique_physical_mods,PathSelectDiag.topology_path_combo,PathSelectDiag.first128,PathSelectDiag.ev_hist_top,PathSelectDiag.physical_mod_hist,QueueDiag.lossless_overflows,QueueDiag.lossless_ecn_marks,QueueDiag.lossy_drops,QueueDiag.lossy_ecn_marks,QueueDiag.composite_trims,QueueDiag.composite_drops,QueueDiag.composite_ecn_marks,StorDiag.stor_min_score,StorDiag.stor_avoid_entries,StorDiag.stor_avoid_exits,StorDiag.stor_clean_signals,StorDiag.stor_ecn_signals,StorDiag.stor_trim_signals,StorProfileDiag.stor_level_transitions,StorProfileDiag.stor_level_changes,StorProfileDiag.stor_all_zero_profiles,StorProfileDiag.stor_all_zero_selections,StorProfileDiag.netaware_level_transitions,StorProfileDiag.netaware_level_changes,StorProfileDiag.netaware_all_zero_profiles,StorProfileDiag.netaware_all_zero_selections,NetawareDiag.samples,NetawareDiag.sample_zero_bits,NetawareDiag.feedbacks,NetawareDiag.packet_feedbacks,NetawareDiag.time_feedbacks,NetawareDiag.feedback_packets_sum,NetawareDiag.feedback_zero_bits,NetawareDiag.all_good_feedbacks,QueueCvDiag.spine_queue_cv,QueueCvDiag.spine_queue_avg,QueueCvDiag.spine_queue_count,QueueCvDiag.spine_queue_peak_bytes,QueueCvDiag.spine_queue_p95_fraction,QueueCvDiag.spine_queue_p99_fraction,SglbRouteDiag.route_calls,SglbRouteDiag.avg_available_choices,SglbRouteDiag.avg_candidate_choices,SglbRouteDiag.avg_best_quality_choices,SglbRouteDiag.avg_distinct_qualities,SglbRouteDiag.all_same_quality_calls,SglbRouteDiag.all_zero_quality_calls,SglbRouteDiag.selected_nonbest_quality,SglbRouteDiag.avg_score_spread,SglbRouteDiag.observed_good,SglbRouteDiag.observed_degraded,SglbRouteDiag.observed_bad,SglbRouteDiag.observed_avoid,SglbRouteDiag.selected_good,SglbRouteDiag.selected_degraded,SglbRouteDiag.selected_bad,SglbRouteDiag.selected_avoid,SglbRouteDiag.remote_snapshot_used,SglbRouteDiag.remote_snapshot_missing
collective_p4_flow512kib,parallel,4,512,63.5,sharp,8/2/1/0,47,514dae083ab5ed6b56301bfff9344c58e74fc8a0e277be79c8e940b05ca3fa5e,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,2309.95,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow512kib/sharp/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow512kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 8 2 1 0,16256,16256,16256,1,993.9208467212103,987.3695,1925.3075,2049.5470000000005,2157.498700000003,2309.95,16256,993.9208467212103,2049.5470000000005,2309.95,0,0.0,0.0,0.0,1,2089501,276152,23446,252706,0,0,713428,13028,0,68107,6673,74780,0,0,0,1404064,331555,448495,168611,0,2080768,0,4096,1061,664,7059219,1614,0,249986,22827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352725,8,8,8,5,0,0,0,0,0,0,252965,0,1781303,0,45117,44874,1379569,715847,252965,53510,102321,2100,115442,0,0,0,0,0,0,0,0,0,0,0,0,0.351889,1009.17,128,349760,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,default,4/2/1/0,13,997736135a35503b8a87d598f6f983cd4c6ae9da6424b20ed123368be2b62ca4,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,37761.1,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 2 1 0,16256,16256,16256,1,15279.23742218262,14504.4,31059.55,34340.255000000005,36631.549500000016,37761.1,16256,15279.23742218262,34340.255000000005,37761.1,0,0.0,0.0,0.0,1,33354750,1335116,75465,1259651,0,0,580691,64492,0,1200167,52688,1252855,0,0,0,31841347,1966725,636641,172512,0,33292288,0,4096,1168,779,42382598,4514,0,1253926,74729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34617225,8,8,8,7,0,0,0,0,0,0,1259666,0,1106855,0,146082,146082,32775011,580731,1259666,2674447,1096659,399,11067,0,0,0,0,0,0,0,0,0,0,0,0,0.181964,3418.81,128,349568,0.03,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,default,4/2/1/0,29,82de6a0f3a270968b0b2279c68de14ab9285dcfba84686d1d11d8f4ed5482f91,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,37900.9,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 2 1 0,16256,16256,16256,1,15398.012542384351,14614.7,31189.550000000003,34496.065,37213.850500000015,37900.9,16256,15398.012542384351,34496.065,37900.9,0,0.0,0.0,0.0,1,33354851,1343229,75421,1267808,0,0,589781,64721,0,1199356,52994,1252350,0,0,0,31833901,1981754,635485,174423,0,33292288,0,4096,1158,725,42563913,4408,0,1262209,74729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34625563,8,8,8,2,0,0,0,0,0,0,1267821,0,1136546,0,146219,146216,32765970,589809,1267821,2706807,1105826,417,9592,0,0,0,0,0,0,0,0,0,0,0,0,0.228377,3409.38,128,349632,0.03,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,default,4/2/1/0,47,cb42a0b2aa22d9233f5eb1cd4e3f275e724a8f170e31e8cf160f08eddab7ae3f,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,38363.5,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 2 1 0,16256,16256,16256,1,15380.911185900608,14611.05,31397.649999999998,34650.350000000006,37237.58650000009,38363.5,16256,15380.911185900608,34650.350000000006,38363.5,0,0.0,0.0,0.0,1,33356347,1329266,77605,1251661,0,0,597404,66329,0,1200780,53450,1254230,0,0,0,31856769,1954771,626792,172767,0,33292288,0,4096,1227,846,42469384,4537,0,1245855,76801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34611099,8,8,8,5,0,0,0,0,0,0,1251675,0,1146674,0,142837,142825,32759904,597466,1251675,2692275,1096568,410,11080,0,0,0,0,0,0,0,0,0,0,0,0,0.206479,3453.03,128,349504,0.03,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,equal,4/4/4/0,13,997736135a35503b8a87d598f6f983cd4c6ae9da6424b20ed123368be2b62ca4,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,35572.7,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/equal/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,16256,16256,16256,1,14271.010766363243,13504.2,29259.7,32126.810000000005,34757.36700000001,35572.7,16256,14271.010766363243,32126.810000000005,35572.7,0,0.0,0.0,0.0,1,33360047,1315631,80538,1235093,0,0,352503,70212,0,1157426,47683,1205109,0,0,0,31166362,2346503,961263,124585,0,33292288,0,4096,1005,693,43273632,4186,0,1229865,79882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34598713,8,8,8,7,0,0,0,0,0,0,1235107,0,701869,0,122911,122908,33008824,352543,1235107,2565518,991871,242,6748,0,0,0,0,0,0,0,0,0,0,0,0,0.106045,3354.03,128,349632,0.04,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,equal,4/4/4/0,29,82de6a0f3a270968b0b2279c68de14ab9285dcfba84686d1d11d8f4ed5482f91,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,36878.2,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/equal/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,16256,16256,16256,1,14678.033910802158,13929.4,30110.749999999996,33249.945,35631.17400000002,36878.2,16256,14678.033910802158,33249.945,36878.2,0,0.0,0.0,0.0,1,33362323,1331694,84031,1247663,0,0,419856,72445,0,1155915,50188,1206103,0,0,0,31006825,2426644,1042004,137962,0,33292288,0,4096,1240,816,43050412,4779,0,1241598,83261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34613435,8,8,8,2,1,0,0,0,0,0,1247687,0,828373,0,131633,131631,32943627,419914,1247687,2625973,1027073,291,8048,0,0,0,0,0,0,0,0,0,0,0,0,0.116001,3459.01,128,349504,0.04,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,equal,4/4/4/0,47,cb42a0b2aa22d9233f5eb1cd4e3f275e724a8f170e31e8cf160f08eddab7ae3f,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,42771.8,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/equal/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,16256,16256,16256,1,15241.587156003869,13980.45,32552.499999999996,38375.19500000001,41568.00650000001,42771.8,16256,15241.587156003869,38375.19500000001,42771.8,0,0.0,0.0,0.0,1,33366460,1476760,89803,1386957,0,0,338187,76435,0,1228408,62312,1290720,0,0,0,30958054,2594664,1060542,143408,0,33292288,0,4096,1527,907,43425524,5494,0,1379884,88948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34756668,8,8,8,5,1,0,0,0,0,0,1386980,0,670275,0,134619,134613,33029404,338219,1386980,2964086,1143294,448,13472,0,0,0,0,0,0,0,0,0,0,0,0,0.146869,3177.72,128,349568,0.04,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,gentle,4/3/2/0,13,997736135a35503b8a87d598f6f983cd4c6ae9da6424b20ed123368be2b62ca4,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,40224.0,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/gentle/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 3 2 0,16256,16256,16256,1,15139.42387616877,14362.849999999999,31048.625,35721.78000000002,38804.76400000001,40224.0,16256,15139.42387616877,35721.78000000002,40224.0,0,0.0,0.0,0.0,1,33358656,1349159,80083,1269076,0,0,478352,68664,0,1193435,53981,1247416,0,0,0,31467623,2213980,792618,156794,0,33292288,0,4096,1249,833,42706577,4650,0,1263137,79290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34631015,8,8,8,7,0,0,0,0,0,0,1269097,0,921432,0,137063,137057,32881419,478400,1269097,2700957,1079366,408,11198,0,0,0,0,0,0,0,0,0,0,0,0,0.188031,3321.91,128,349568,0.04,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,gentle,4/3/2/0,29,82de6a0f3a270968b0b2279c68de14ab9285dcfba84686d1d11d8f4ed5482f91,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,44029.9,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/gentle/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 3 2 0,16256,16256,16256,1,15055.915002337539,13906.45,32171.500000000004,37684.935000000005,42614.37000000001,44029.9,16256,15055.915002337539,37684.935000000005,44029.9,0,0.0,0.0,0.0,1,33364394,1388730,88165,1300565,0,0,522352,74397,0,1217664,59093,1276757,0,0,0,31374989,2297901,828891,166434,0,33292288,0,4096,1684,974,42974297,5639,0,1293181,87252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34668215,8,8,8,2,0,0,0,0,0,0,1300582,0,1019394,0,141440,141435,32843114,522395,1300582,2842422,1138050,558,12731,0,0,0,0,0,0,0,0,0,0,0,0,0.162408,3379.21,128,349568,0.04,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow8192kib,flow_size,4,8192,1016.0,gentle,4/3/2/0,47,cb42a0b2aa22d9233f5eb1cd4e3f275e724a8f170e31e8cf160f08eddab7ae3f,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,37978.1,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow8192kib/gentle/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow8192kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 3 2 0,16256,16256,16256,1,15271.606540969493,14461.05,31130.825000000004,34567.545000000006,36663.113000000005,37978.1,16256,15271.606540969493,34567.545000000006,37978.1,0,0.0,0.0,0.0,1,33359515,1408200,81043,1327157,0,0,422210,69444,0,1204434,55098,1259532,0,0,0,31518330,2240785,782327,148362,0,33292288,0,4096,1214,802,43132569,4809,0,1321091,80284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34689804,8,8,8,5,0,0,0,0,0,0,1327180,0,817726,0,136190,136188,32938367,422259,1327180,2785623,1097709,383,10050,0,0,0,0,0,0,0,0,0,0,0,0,0.157489,3135.38,128,349632,0.03,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
