scenario,kind,scheme,variant,cc_mode,trim_mode,primary_metric,primary_us,avg_fct_or_finish_us,p50_fct_or_finish_us,p95_fct_or_finish_us,p99_fct_or_finish_us,p999_fct_or_finish_us,max_fct_or_cct_us,completed,flows,returncode,config_ok,all_flows_completed,runtime_s,stdout,command,acks,nacks,nacks_ooo,nacks_trim,nacks_loss,rtos,ecn_echo_acks,feedback_acks,stor_selected_good,stor_selected_degraded,stor_selected_bad,stor_selected_avoid,duplicate_acks,duplicate_inflate_suppressed,lossless_overflows,lossless_ecn_marks,lossy_drops,lossy_ecn_marks,composite_trims,composite_drops,composite_ecn_marks,samples,sample_zero_bits,feedbacks,packet_feedbacks,time_feedbacks,feedback_packets_sum,feedback_zero_bits,all_good_feedbacks,new_packets,retx_packets,retx_ratio,inflight_final,unique_acks,recovery_inflight_final_bytes,recovery_inflight_max_bytes,stale_attempt_nacks,duplicate_failure_nacks,duplicate_confirmations_suppressed,acked_revival_rejected,attempt_wraps,exact_trim_recoveries,sack_loss_recoveries,route_checks,reroutes,threshold_blocked,fastcnp_generated,fastcnp_arrived,fastcnp_after_done,fastcnp_bytes,fastcnp_arrived_bytes,fastcnp_latency_avg_us,fastcnp_route_missing,fastcnp_unknown_qp,fastcnp_unknown_ev,cooldown_starts,cooling_skips,cooling_recoveries,duplicate_notifications,all_cooling_fallbacks,observed_evs,observed_first_hop_choices,observed_first_hop_alias_ratio,route_calls,avg_available_choices,avg_candidate_choices,avg_best_quality_choices,avg_distinct_qualities,all_same_quality_calls,all_zero_quality_calls,selected_nonbest_quality,avg_score_spread,spine_queue_cv,spine_queue_avg,spine_queue_count,spine_queue_peak_bytes,spine_queue_p95_fraction,spine_queue_p99_fraction,random_sends,cached_sends,cache_hit_ratio,clean_ack_cached,ecn_ack_discarded,buffer_occupancy_samples,seed,traffic_sha256,unique_completed,expected_source_ids,completion_ids_ok,level_transitions,stor_min_score,stor_avoid_entries,stor_avoid_exits,stor_clean_signals,stor_ecn_signals,stor_trim_signals
full_global_p16_256mib_background_off,all_to_all,netaware_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7442.31,3686.87811109743,3567.3450000000003,6771.4325,7163.0895,7363.406000000007,7442.31,16256,16256,0,1,1,228.75915003000046,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation good_share_cap,8504605,1144924,258430,886494,0,80,1058245,331908,8010851,783491,254294,351805,184543,0,0,0,0,0,886897,0,2385611,8510144,0,332272,332272,0,8507757,296777,177225,8323072,1077369,0.12944367175965799,0,8323072,0,4096,8932,26970,25317897,19074,0,857355,232592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157372,3055.73,128,349696,0.01,0.29,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_off,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7214.44,3673.450191190932,3653.225,6533.889999999999,6853.164500000003,7067.799200000001,7214.44,16256,16256,0,1,1,215.82910866599923,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_off/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_off/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation off,8466512,946176,218761,727415,0,111,1488860,320188,8121783,866603,212776,1635,146445,0,0,0,0,0,727915,0,3336239,8471510,0,320496,320496,0,8469177,413712,125461,8323072,879725,0.105697151244156,0,8323072,0,4096,9035,23469,24538452,24445,0,693311,195919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176738,3628.27,128,349760,0.01,0.36,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_off,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6742.31,3616.556207984767,3645.045,6286.55,6522.935,6669.474950000002,6742.31,16256,16256,0,1,1,219.02522051300002,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_off/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_off/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation off,8462024,853618,206514,647104,0,88,1644177,308747,7910196,973269,232123,1015,141985,0,0,0,0,0,647452,0,3680529,8465818,0,308981,308981,0,8463240,453325,90546,8323072,793531,0.0953411192405881,0,8323072,0,4096,7316,21494,23729670,23461,0,615816,185531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166311,4036.08,128,349824,0.01,0.41,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_off,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6728.59,3598.2004009596403,3649.4700000000003,6216.6275,6439.137500000001,6613.559500000001,6728.59,16256,16256,0,1,1,224.32473090999883,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_off/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_off/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation off,8462065,775149,200005,575144,0,52,1741238,304371,7776115,1020299,247511,1231,141863,0,0,0,0,0,575503,0,3892172,8466523,0,304637,304637,0,8463770,478369,81885,8323072,722084,0.08675690898745078,0,8323072,0,4096,6629,19287,22510171,20548,0,547605,181080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191401,4240,128,349824,0.01,0.42,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_uniform,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6754.04,3469.4786536048064,3462.045,6204.549999999999,6448.8460000000005,6623.607800000005,6754.04,16256,16256,0,1,1,226.10737379000057,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_uniform/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_uniform/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_level_weights 1 1 1 1 -netaware_weight_adaptation off,8546876,1022382,316789,705593,0,284,677744,306993,7704964,938762,286063,338343,226798,0,0,0,0,0,706150,0,1537741,8558353,0,307706,307706,0,8555967,182931,179870,8323072,945060,0.11354701725516732,0,8323072,0,4096,7749,40500,26642135,18931,0,677946,277257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145397,3069.67,128,349568,0.01,0.28,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_uniform,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6909.75,3459.365186331208,3465.715,6297.7325,6660.4220000000005,6847.90405,6909.75,16256,16256,0,1,1,224.66402163400016,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_uniform/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_uniform/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_level_weights 1 1 1 1 -netaware_weight_adaptation off,8541574,970863,307247,663616,0,579,644088,309770,7751753,881555,274771,317022,221290,0,0,0,0,0,664508,0,1429704,8557236,0,310804,310804,0,8554533,168753,188012,8323072,902029,0.10837693101777805,0,8323072,0,4096,6326,38133,24553343,17371,0,639352,269687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132703,2846.26,128,349440,0.01,0.26,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_uniform,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7230.89,3584.2807906618946,3491.29,6653.7699999999995,6944.303500000001,7113.0289500000035,7230.89,16256,16256,0,1,1,222.08726525999919,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_uniform/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_uniform/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_level_weights 1 1 1 1 -netaware_weight_adaptation off,8554137,1134474,319435,815039,0,254,595160,324272,7997723,817264,265803,299710,234077,0,0,0,0,0,815380,0,1325212,8561584,0,324731,324731,0,8559125,160752,212152,8323072,1057428,0.12704780158095472,0,8323072,0,4096,8677,36959,26413607,20203,0,785105,283532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175146,2697.73,128,349632,0.01,0.24,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,nmrc_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6918.54,3613.0683420890896,3685.775,6506.462500000001,6712.273000000001,6849.5774500000025,6918.54,16256,16256,0,1,1,404.9803227150005,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/nmrc_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/nmrc_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp on,8421753,488360,131983,356377,0,709,1723447,0,0,0,0,0,100940,0,0,0,0,0,356711,0,3411026,0,0,0,0,0,0,0,0,8323072,461414,0.055437944066806105,0,8323072,0,4096,2023,15697,17482656,6837,0,347380,116445,8297289,2766073,925165,2766073,2766073,1137,177028672,177028672,1.03211,0,0,0,2130432,4233697,2071209,981884,53911,122880,122880,0,0,0,0,0,0,0,0,0,0,0.156336,4824.46,128,349696,0.01,0.54,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,"0,0,0,0/339280,0,0,0/338999,90287,0,0/1434624,387198,175685,0",255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,nmrc_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7126.28,3701.2795653912244,3742.37,6552.585,6811.013000000001,7051.369050000003,7126.28,16256,16256,0,1,1,407.21030270899973,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/nmrc_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/nmrc_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp on,8434684,529530,137150,392380,0,1,2000041,0,0,0,0,0,113955,0,0,0,0,0,392404,0,3969974,0,0,0,0,0,0,0,0,8323072,507234,0.060943122923843504,0,8323072,0,4096,2166,7780,18378372,8055,0,382013,129516,8341549,3132452,1074952,3132452,3132452,134,200476928,200476928,1.03265,0,0,0,2406090,4740971,2335770,1108241,51417,122880,122880,0,0,0,0,0,0,0,0,0,0,0.154609,5361.54,128,349760,0.01,0.59,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,"0,0,0,0/368781,0,0,0/368933,101638,0,0/1638343,449941,204816,0",255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,nmrc_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6900.18,3603.341157910932,3676.3,6441.5475,6678.0965000000015,6836.126450000013,6900.18,16256,16256,0,1,1,387.99210022900115,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/nmrc_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/nmrc_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp on,8416639,454708,126275,328433,0,764,1776300,0,0,0,0,0,95797,0,0,0,0,0,328704,0,3520630,0,0,0,0,0,0,0,0,8323072,429032,0.051547313299704724,0,8323072,0,4096,1753,16297,16798868,5551,0,321005,110123,8267753,2781538,948704,2781538,2781538,1302,178018432,178018432,1.03247,0,0,0,2132165,4194813,2072733,969076,51679,122880,122880,0,0,0,0,0,0,0,0,0,0,0.16054,4887.03,128,349760,0.01,0.55,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,"0,0,0,0/327499,0,0,0/328435,89097,0,0/1460268,396334,179905,0",255,0,0,0,0,0
full_global_p4_64mib_background_off,all_to_all,avail_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2561.65,932.5761059178164,890.2205,1867.29,2279.4710000000005,2487.0527,2561.65,16256,16256,0,1,1,55.27867109100043,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,2090075,273275,24077,249198,0,0,407242,65633,2225216,0,0,122474,11765,0,0,0,0,0,249444,0,972454,0,0,0,0,0,0,0,0,2080768,266922,0.12828051950049213,0,2080768,0,4096,1546,1634,6788041,1750,0,245750,22595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454626,864.517,128,349632,0,0.01,0,0,0,0,0,0,13,cd66f7cc1c0f0fe7e6813b9bbb02c23813611479a17c4ae0dc62747f28a66945,16256,16256,1,,0,190163,0,1686761,409055,249444
full_global_p4_64mib_background_off,all_to_all,avail_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2568.34,934.2365638410449,895.5329999999999,1885.9924999999998,2218.3090000000007,2450.70725,2568.34,16256,16256,0,1,1,61.71946592899985,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,2090024,273483,23363,250120,0,0,382364,65669,2226768,0,0,121252,11589,0,0,0,0,0,250369,0,903188,0,0,0,0,0,0,0,0,2080768,267252,0.12843911478838582,0,2080768,0,4096,1422,1609,6719857,1856,0,246674,21922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405855,842.831,128,349696,0,0.01,0,0,0,0,0,0,29,b57e3e2e8cbff05213ee36492fee091a55193e18fc5a982e3047239b7eea271b,16256,16256,1,,0,188539,0,1711478,383869,250369
full_global_p4_64mib_background_off,all_to_all,avail_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,2107.33,907.8248525898132,889.7675,1773.0475,1926.4880000000003,2039.830700000001,2107.33,16256,16256,0,1,1,57.95435736199943,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p4_64mib_background_off/avail_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p4_64mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,2089887,254135,22886,231249,0,0,469004,64213,2212969,0,0,117784,11788,0,0,0,0,0,231529,0,1116012,0,0,0,0,0,0,0,0,2080768,249985,0.1201407364972933,0,2080768,0,4096,1158,635,6732752,1602,0,228429,22311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405362,910.497,128,349632,0,0.01,0,0,0,0,0,0,47,514dae083ab5ed6b56301bfff9344c58e74fc8a0e277be79c8e940b05ca3fa5e,16256,16256,1,,0,196094,0,1625398,471175,231529
